#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
ゴアXRアーム,0,1,9,1,13,99,0,116,154,-2,2,-1,2,-2,狂撃耐性,8,,,,,,,,,獰猛化黒蝕竜厚鱗,1,黒蝕竜の重殻,5,黒蝕竜の暗黒翼,5,黒蝕竜素材(Ｇ級pts),8
ゴアXRガード,0,2,9,1,13,99,0,69,93,-2,3,-1,2,-2,狂撃耐性,8,,,,,,,,,獰猛化黒蝕竜厚鱗,1,黒蝕竜の重殻,5,黒蝕竜の暗黒翼,5,黒蝕竜素材(Ｇ級pts),8
レギオスＸアーム,0,1,9,1,12,99,0,120,158,2,0,-3,-2,0,体術,4,抜刀会心,3,刃鱗,1,,,,,千刃竜の閃裂爪,5,千刃竜の斬翼爪,4,千刃竜の破刃,3,ピュアクリスタル,2
レギオスＸガード,0,2,9,1,12,99,0,72,96,4,0,-3,-2,0,体術,4,射法,3,刃鱗,1,,,,,千刃竜の閃裂爪,5,千刃竜の斬翼爪,4,千刃竜の破刃,3,ピュアクリスタル,2
ドボルＸアーム,0,1,9,1,12,99,0,126,164,-3,2,1,-2,1,溜め短縮,4,剛腕,3,,,,,,,尾槌竜の重殻,4,尾槌竜の重尾甲,2,尾槌竜の重苔甲,5,垂皮竜の上皮,6
ドボルＸガード,0,2,9,1,12,99,0,75,99,-2,2,1,-2,1,溜め短縮,4,剛腕,3,,,,,,,尾槌竜の重殻,4,尾槌竜の重尾甲,2,尾槌竜の重苔甲,5,垂皮竜の上皮,6
レックスＸアーム,0,1,9,1,12,99,0,124,162,2,0,-3,0,-2,聴覚保護,3,無傷,3,食事,3,,,,,轟竜の重牙,2,轟竜の厚鱗,4,轟竜の尖爪,6,エルトライト鉱石,5
レックスＸガード,0,2,9,1,12,99,0,74,98,4,0,-3,0,-2,聴覚保護,3,無傷,3,食事,3,,,,,轟竜の重牙,2,轟竜の厚鱗,4,轟竜の尖爪,6,エルトライト鉱石,5
GXレックスアーム,0,1,9,2,13,99,0,126,164,2,0,-3,0,-2,食事,4,肉食,2,逆上,1,,,,,希望の証ＸＸ,1,轟竜の重牙,5,轟竜の剛爪,3,天彗龍の剛爪,2
GXレックスガード,0,2,9,2,13,99,0,75,99,4,0,-3,0,-2,食事,3,肉食,2,逆上,1,,,,,希望の証ＸＸ,1,轟竜の重牙,5,轟竜の剛爪,3,天彗龍の剛爪,2
レックスXRアーム,0,1,9,2,13,99,0,120,158,2,0,-3,0,-2,食事,4,聴覚保護,2,,,,,,,獰猛化轟竜厚鱗,1,轟竜の重殻,5,獰猛な重爪,1,轟竜素材(Ｇ級pts),8
レックスXRガード,0,2,9,2,13,99,0,72,96,4,0,-3,0,-2,食事,3,聴覚保護,2,,,,,,,獰猛化轟竜厚鱗,1,轟竜の重殻,5,獰猛な重爪,1,轟竜素材(Ｇ級pts),8
ディアブロＸアーム,0,1,9,1,12,99,0,124,162,3,-1,-1,-3,-1,抜刀会心,3,闘魂,3,重撃,2,,,,,角竜の重殻,4,角竜の牙,4,角竜の重甲,4,千刃竜の刻爪,5
ディアブロＸガード,0,2,9,1,12,99,0,74,98,3,0,0,-3,0,装填速度,3,闘魂,3,重撃,2,,,,,角竜の重殻,4,角竜の牙,4,角竜の重甲,4,千刃竜の刻爪,5
ディアブロXRアーム,0,1,9,2,13,99,0,118,156,3,-1,-1,-3,-1,闘魂,6,抜刀減気,2,,,,,,,獰猛化角竜重殻,1,角竜の重殻,4,角竜の重甲,4,角竜素材(Ｇ級pts),8
ディアブロXRガード,0,2,9,2,13,99,0,70,94,3,0,0,-3,0,闘魂,5,変則射撃,2,,,,,,,獰猛化角竜重殻,1,角竜の重殻,4,角竜の重甲,4,角竜素材(Ｇ級pts),8
キリンＸアームロング,0,1,9,1,11,99,0,124,162,-1,-1,3,0,2,属性会心,3,スタミナ,2,加護,2,属性攻撃,1,,,キリンの特上皮,1,キリンの靭雷尾,3,ゴム質の特上皮,2,雷光ゼリー,4
キリンＸグローブ,0,2,9,1,11,99,0,74,98,-1,-1,4,0,2,属性会心,3,スタミナ,2,加護,2,属性攻撃,1,,,キリンの特上皮,1,キリンの靭雷尾,3,ゴム質の特上皮,2,雷光ゼリー,4
キリンXRアームロング,0,1,9,0,11,99,0,120,158,-1,-1,3,0,2,属性攻撃,8,,,,,,,,,獰猛な雷電袋,1,キリンの特上皮,3,キリンの剛蒼角,2,獰猛化素材(Ｇ級pts),8
キリンXRグローブ,0,2,9,0,11,99,0,72,96,-1,-1,4,0,2,属性攻撃,8,,,,,,,,,獰猛な雷電袋,1,キリンの特上皮,3,キリンの剛蒼角,2,獰猛化素材(Ｇ級pts),8
ブラキＸアーム,0,1,9,1,12,99,0,126,164,2,-4,0,-2,0,細菌学,3,闘魂,3,納刀研磨,2,,,,,砕竜の重黒曜甲,3,砕竜の剛鉄拳,1,光る粘菌,2,アルティマ結晶,1
ブラキＸガード,0,2,9,1,12,99,0,75,99,2,-3,0,-2,0,細菌学,3,闘魂,3,変則射撃,2,,,,,砕竜の重黒曜甲,3,砕竜の剛鉄拳,1,光る粘菌,2,アルティマ結晶,1
GXブラキアーム,0,1,9,1,13,99,0,130,168,2,-4,0,-2,0,匠,5,爆弾強化,2,,,,,,,希望の証ＸＸ,1,砕竜の重黒曜甲,4,砕竜の剛拳,5,ピュアクリスタル,5
GXブラキガード,0,2,9,1,13,99,0,78,102,2,-3,0,-2,0,速射,5,爆弾強化,2,,,,,,,希望の証ＸＸ,1,砕竜の重黒曜甲,4,砕竜の剛拳,5,ピュアクリスタル,5
アークＸアーム,1,1,9,2,12,99,0,130,168,-2,2,0,2,-4,節食,3,匠,2,潔癖,2,,,,,天廻龍の剛浄爪,3,天廻龍の厚鱗,2,天廻龍の重殻,5,天廻龍の上虹翼,2
アークＸガード,1,2,9,2,12,99,0,78,102,-2,2,0,2,-3,節食,3,潔癖,2,通常弾強化,1,,,,,天廻龍の剛浄爪,3,天廻龍の厚鱗,2,天廻龍の重殻,5,天廻龍の上虹翼,2
フィリアＸアーム,2,1,9,2,12,99,0,130,168,-2,2,0,2,-4,節食,3,匠,2,潔癖,2,,,,,天廻龍の剛浄爪,3,天廻龍の厚鱗,2,天廻龍の重殻,5,天廻龍の上虹翼,2
フィリアＸガード,2,2,9,2,12,99,0,78,102,-2,2,0,2,-3,節食,3,潔癖,2,通常弾強化,1,,,,,天廻龍の剛浄爪,3,天廻龍の厚鱗,2,天廻龍の重殻,5,天廻龍の上虹翼,2
GXアークアーム,1,1,9,2,13,99,0,132,170,-2,2,0,2,-4,ガード性能,3,節食,3,チャンス,2,,,,,希望の証ＸＸ,1,天廻龍の光虹翼,4,天廻龍の尖角,4,黒蝕竜の重殻,4
GXアークガード,1,2,9,2,13,99,0,79,103,-2,2,0,2,-3,反動,3,節食,3,チャンス,2,,,,,希望の証ＸＸ,1,天廻龍の光虹翼,4,天廻龍の尖角,4,黒蝕竜の重殻,4
GXフィリアアーム,2,1,9,2,13,99,0,132,170,-2,2,0,2,-4,ガード性能,3,節食,3,チャンス,2,,,,,希望の証ＸＸ,1,天廻龍の光虹翼,4,天廻龍の尖角,4,黒蝕竜の重殻,4
GXフィリアガード,2,2,9,2,13,99,0,79,103,-2,2,0,2,-3,反動,3,節食,3,チャンス,2,,,,,希望の証ＸＸ,1,天廻龍の光虹翼,4,天廻龍の尖角,4,黒蝕竜の重殻,4
アークXRアーム,1,1,9,1,13,99,0,124,162,-2,2,0,2,-4,匠,5,,,,,,,,,獰猛な蝕龍厚鱗,1,天廻龍の厚鱗,5,獰猛な重剛爪,1,天廻龍素材(Ｇ級pts),8
アークXRガード,1,2,9,1,13,99,0,74,98,-2,2,0,2,-3,通常弾強化,5,,,,,,,,,獰猛な蝕龍厚鱗,1,天廻龍の厚鱗,5,獰猛な重剛爪,1,天廻龍素材(Ｇ級pts),8
フィリアXRアーム,2,1,9,1,13,99,0,124,162,-2,2,0,2,-4,匠,5,,,,,,,,,獰猛な蝕龍厚鱗,1,天廻龍の厚鱗,5,獰猛な重剛爪,1,天廻龍素材(Ｇ級pts),8
フィリアXRガード,2,2,9,1,13,99,0,74,98,-2,2,0,2,-3,通常弾強化,5,,,,,,,,,獰猛な蝕龍厚鱗,1,天廻龍の厚鱗,5,獰猛な重剛爪,1,天廻龍素材(Ｇ級pts),8
バルクＸアーム,0,1,9,2,12,99,0,134,172,-2,-2,-2,-2,3,攻撃,3,走行継続,2,龍気,2,窮地,2,,,天彗龍の剛爪,2,天彗龍の撃槍翼,2,天彗龍の大背尖甲,1,鋼の上龍鱗,3
バルクＸガード,0,2,9,2,12,99,0,80,104,-2,-2,-2,-2,4,攻撃,3,走行継続,2,窮地,2,龍気,1,,,天彗龍の剛爪,2,天彗龍の撃槍翼,2,天彗龍の大背尖甲,1,鋼の上龍鱗,3
斉天ノ篭手・真,0,1,9,0,12,99,0,120,158,2,1,3,-5,2,攻撃,5,無心,3,逆上,2,気配,-2,,,金獅子の剛角,1,金獅子の尻尾,3,金獅子の剛爪,3,炎戈竜の上ヒレ,2
仙師ノ篭手・真,0,2,9,0,12,99,0,72,96,2,1,3,-4,2,攻撃,4,無心,3,無傷,2,気配,2,,,金獅子の剛角,1,金獅子の尻尾,3,金獅子の剛爪,3,炎戈竜の上ヒレ,2
バンギスＸアーム,0,1,9,1,12,99,0,128,166,0,0,-4,0,-4,重撃,3,痛撃,2,食欲,2,,,,,恐暴竜の厚黒鱗,6,恐暴竜の重牙,5,恐暴竜の重尾,1,絞蛇竜の延髄,1
バンギスＸガード,0,2,9,1,12,99,0,76,100,0,0,-3,0,-4,痛撃,2,重撃,2,食欲,2,,,,,恐暴竜の厚黒鱗,6,恐暴竜の重牙,5,恐暴竜の重尾,1,絞蛇竜の延髄,1
ケイオスアーム,1,1,9,0,13,99,0,126,164,-3,3,-1,2,-3,狂撃耐性,4,攻撃,3,剛撃,2,運気,-2,,,★生産素材未入力,1,,,,,,
ケイオスガード,1,2,9,0,13,99,0,75,99,-2,3,-1,2,-3,狂撃耐性,4,攻撃,3,剛撃,2,運気,-2,,,★生産素材未入力,1,,,,,,
ネフィリムアーム,2,1,9,0,13,99,0,126,164,-3,3,-1,2,-3,狂撃耐性,4,攻撃,3,剛撃,2,運気,-2,,,渾沌の竜鱗,3,天廻龍の剛浄爪,3,黒蝕竜の剛惨爪,3,背反する双逆鱗,1
ネフィリムガード,2,2,9,0,13,99,0,75,99,-2,3,-1,2,-3,狂撃耐性,4,攻撃,3,剛撃,2,運気,-2,,,渾沌の竜鱗,3,天廻龍の剛浄爪,3,黒蝕竜の剛惨爪,3,背反する双逆鱗,1
クロオビＸアーム,0,1,9,0,11,99,0,120,158,3,3,3,3,3,胴系統倍加,1,,,,,,,,,タツジンチケットＧ,1,カブラコイン,2,ガンキンコイン,2,,
クロオビＸガード,0,2,9,0,11,99,0,72,96,3,3,3,3,4,胴系統倍加,1,,,,,,,,,タツジンチケットＧ,1,カブラコイン,2,ガンキンコイン,2,,
ガーディアンＸアーム,1,1,9,2,12,99,0,126,164,0,0,0,0,0,研ぎ師,3,ガード性能,2,気配,-2,,,,,★生産素材未入力,1,,,,,,
ガーディアンＸガード,1,2,9,2,12,99,0,75,99,0,0,0,0,0,装填速度,3,ガード性能,2,気配,-2,,,,,★生産素材未入力,1,,,,,,
ガーディアンＺアーム,1,1,9,1,12,99,0,128,166,0,0,0,0,0,砲術,4,ガード性能,2,気配,-2,,,,,★生産素材未入力,1,,,,,,
ガーディアンＺガード,1,2,9,1,12,99,0,76,100,0,0,0,0,0,反動,4,ガード性能,2,気配,-2,,,,,★生産素材未入力,1,,,,,,
Ｇ・ガードＸグラブ蒼,1,1,9,1,12,99,0,130,168,0,0,0,0,0,気まぐれ,4,采配,2,護石王,2,,,,,★生産素材未入力,1,,,,,,
Ｇ・ガードＸカフス蒼,1,2,9,1,12,99,0,78,102,0,0,0,0,0,気まぐれ,4,采配,2,護石王,2,,,,,★生産素材未入力,1,,,,,,
Ｇ・ガードＸグラブ蒼,2,1,9,1,12,99,0,130,168,0,0,0,0,0,気まぐれ,4,采配,2,護石王,2,,,,,ギルドチケットＧ,1,ポッケチケットＧ,1,夜鳥の特上羽鱗,5,上質な毛皮,8
Ｇ・ガードＸカフス蒼,2,2,9,1,12,99,0,78,102,0,0,0,0,0,気まぐれ,4,采配,2,護石王,2,,,,,ギルドチケットＧ,1,ポッケチケットＧ,1,夜鳥の特上羽鱗,5,上質な毛皮,8
Ｇ・ガードＸグラブ紅,1,1,9,2,12,99,0,130,168,0,0,0,0,0,重撃,2,采配,2,剥ぎ取り,2,,,,,★生産素材未入力,1,,,,,,
Ｇ・ガードＸカフス紅,1,2,9,2,12,99,0,78,102,0,0,0,0,0,重撃,2,采配,2,剥ぎ取り,2,,,,,★生産素材未入力,1,,,,,,
Ｇ・ガードＸグラブ紅,2,1,9,2,12,99,0,130,168,0,0,0,0,0,重撃,2,采配,2,剥ぎ取り,2,,,,,ギルドチケットＧ,1,ポッケチケットＧ,1,赤甲獣の重殻,5,怪鳥の堅殻,5
Ｇ・ガードＸカフス紅,2,2,9,2,12,99,0,78,102,0,0,0,0,0,重撃,2,采配,2,剥ぎ取り,2,,,,,ギルドチケットＧ,1,ポッケチケットＧ,1,赤甲獣の重殻,5,怪鳥の堅殻,5
ブラックＸクロウ,0,1,9,0,13,99,0,124,162,2,2,2,2,-5,属性耐性,2,抜刀会心,2,溜め短縮,2,居合,2,,,発光する濃粘液,3,ポッケチケットＧ,2,黒いかけら,3,いにしえの巨龍骨,4
ブラックＸフィスト,0,2,9,0,13,99,0,74,98,2,2,2,3,-5,属性耐性,2,貫通弾強化,2,溜め短縮,2,潔癖,2,,,発光する濃粘液,3,ポッケチケットＧ,2,黒いかけら,3,いにしえの巨龍骨,4
ダマスクＸアーム,0,1,9,0,13,99,0,120,158,-1,2,-3,1,-1,抜刀会心,3,無心,3,だるま,2,納刀研磨,2,,,剛骸棘殻,3,銀火竜の厚鱗,4,火竜の煌液,3,骸椎骨,3
ダマスクＸガード,0,2,9,0,13,99,0,72,96,-1,2,-3,1,-1,貫通弾強化,3,だるま,2,変則射撃,2,無心,2,,,剛骸棘殻,3,銀火竜の厚鱗,4,火竜の煌液,3,骸椎骨,3
ダマスクXRアーム,0,1,9,1,13,99,0,114,152,-1,2,-3,1,-1,無心,4,抜刀会心,3,,,,,,,獰猛化狩猟の証Ⅵ,1,獰猛化轟竜厚鱗,2,剛骸棘殻,3,獰猛化素材(Ｇ級pts),8
ダマスクXRガード,0,2,9,1,13,99,0,68,92,-1,2,-3,1,-1,無心,3,貫通弾強化,2,,,,,,,獰猛化狩猟の証Ⅵ,1,獰猛化轟竜厚鱗,2,剛骸棘殻,3,獰猛化素材(Ｇ級pts),8
団長の腕輪Ｘ,0,0,9,0,13,99,0,48,72,2,2,2,2,2,加護,10,,,,,,,,,不屈の証Ｇ,1,天廻龍の重殻,2,マボロシチョウ,5,,
クシャナＸハトゥー,0,1,10,2,13,99,0,132,170,-1,2,-2,3,-3,匠,3,納刀研磨,2,対炎龍,2,,,,,鋼龍の重殻,3,鋼龍の剛爪,1,鋼の厚龍鱗,3,太古龍骨,2
クシャナＸマカーン,0,2,10,2,13,99,0,79,103,-1,2,-2,5,-3,速射,2,弾薬節約,2,対炎龍,2,,,,,鋼龍の重殻,3,鋼龍の剛爪,1,鋼の厚龍鱗,3,太古龍骨,2
GXクシャナハトゥー,0,1,10,1,13,99,0,134,172,-1,2,-2,3,-3,連撃,3,跳躍,3,回避性能,1,ガード性能,1,,,覇王の証,1,鋼龍の重殻,5,鋼の厚龍鱗,6,鋼龍素材(Ｇ級pts),8
GXクシャナマカーン,0,2,10,1,13,99,0,80,104,-1,2,-2,5,-3,連撃,3,跳躍,3,装填速度,1,回避性能,1,,,覇王の証,1,鋼龍の重殻,5,鋼の厚龍鱗,6,鋼龍素材(Ｇ級pts),8
クシャナXRハトゥー,0,1,10,1,13,99,0,126,164,-1,2,-2,3,-3,匠,6,毒,-2,,,,,,,古龍の浄濃血,1,獰猛な大氷塊,2,鋼龍の剛爪,5,獰猛化素材(Ｇ級pts),8
クシャナXRマカーン,0,2,10,1,13,99,0,75,99,-1,2,-2,5,-3,装填数,6,毒,-2,,,,,,,古龍の浄濃血,1,獰猛な大氷塊,2,鋼龍の剛爪,5,獰猛化素材(Ｇ級pts),8
ミヅハ真【大袖】,0,1,10,1,13,99,0,124,162,-5,1,0,2,-3,聴覚保護,2,特殊攻撃,2,対鋼龍,2,,,,,霞龍の剛爪,2,霞龍の特上皮,3,太古龍骨,4,古龍の浄濃血,2
トヨタマ真【大袖】,0,2,10,1,13,99,0,74,98,-4,1,0,2,-3,聴覚保護,2,特殊攻撃,2,対鋼龍,2,,,,,霞龍の剛爪,2,霞龍の特上皮,3,太古龍骨,4,古龍の浄濃血,2
GXミヅハ【大袖】,0,1,10,1,13,99,0,128,166,-5,1,0,2,-3,聴覚保護,3,笛,2,我慢,2,茸食,2,,,覇王の証,1,霞龍の特上皮,5,霞龍の剛爪,5,霞龍素材(Ｇ級pts),8
GXトヨタマ【大袖】,0,2,10,1,13,99,0,76,100,-4,1,0,2,-3,聴覚保護,3,笛,2,我慢,2,茸食,2,,,覇王の証,1,霞龍の特上皮,5,霞龍の剛爪,5,霞龍素材(Ｇ級pts),8
カイザーＸアーム,0,1,10,1,13,99,0,128,166,4,-4,1,-1,-3,闘魂,3,気力回復,2,対霞龍,2,,,,,炎王龍の重殻,4,炎龍の剛爪,3,真紅蓮石,2,古龍の浄濃血,2
カイザーＸガード,0,2,10,1,13,99,0,76,100,4,-3,1,-1,-3,闘魂,3,気力回復,2,対霞龍,2,,,,,炎王龍の重殻,4,炎龍の剛爪,3,真紅蓮石,2,古龍の浄濃血,2
GXカイザーアーム,0,1,10,1,13,99,0,132,170,4,-4,1,-1,-3,達人,4,聴覚保護,3,回避性能,3,,,,,覇王の証,1,炎王龍の重殻,5,炎龍の剛爪,5,炎王龍素材(Ｇ級pts),8
GXカイザーガード,0,2,10,1,13,99,0,79,103,4,-3,1,-1,-3,達人,4,聴覚保護,3,回避性能,3,,,,,覇王の証,1,炎王龍の重殻,5,炎龍の剛爪,5,炎王龍素材(Ｇ級pts),8
Ｓ・ソルＺアーム,0,1,10,2,13,99,0,130,168,2,-5,-4,0,4,痛撃,2,会心強化,2,闘魂,2,,,,,銀火竜の靭尾,1,煌炎の雫,1,火竜の剛翼爪,3,真紅蓮石,3
Ｓ・ソルＺガード,0,2,10,2,13,99,0,78,102,2,-5,-4,0,4,会心強化,2,闘魂,2,痛撃,1,,,,,銀火竜の靭尾,1,煌炎の雫,1,火竜の剛翼爪,3,真紅蓮石,3
GXＳ・ソルアーム,0,1,10,1,13,99,0,132,170,2,-5,-4,0,4,剥ぎ取り,3,納刀,2,護石収集,2,,,,,覇王の証,1,銀火竜の靭尾,2,火竜の靭尾,2,雄火竜素材(Ｇ級pts),8
GXＳ・ソルガード,0,2,10,1,13,99,0,79,103,2,-5,-4,0,4,剥ぎ取り,3,納刀,2,護石収集,2,,,,,覇王の証,1,銀火竜の靭尾,2,火竜の靭尾,2,雄火竜素材(Ｇ級pts),8
Ｓ・ソルXRアーム,0,1,10,1,13,99,0,126,164,2,-5,-4,0,4,会心強化,4,,,,,,,,,獰猛化銀火竜厚鱗,1,銀火竜の重殻,5,銀火竜の靭尾,3,獰猛化素材(Ｇ級pts),8
Ｓ・ソルXRガード,0,2,10,1,13,99,0,75,99,2,-5,-4,0,4,会心強化,4,,,,,,,,,獰猛化銀火竜厚鱗,1,銀火竜の重殻,5,銀火竜の靭尾,3,獰猛化素材(Ｇ級pts),8
Ｇ・ルナＺアーム,0,1,10,1,13,99,0,126,164,2,-4,-6,0,4,効果持続,4,逆上,3,節食,2,,,,,金火竜の重殻,4,火竜の剛翼爪,2,雌火竜の秘棘,2,アルティマ結晶,4
Ｇ・ルナＺガード,0,2,10,1,13,99,0,75,99,2,-4,-5,0,4,効果持続,4,無傷,3,節食,2,,,,,金火竜の重殻,4,火竜の剛翼爪,2,雌火竜の秘棘,2,アルティマ結晶,4
GXＧ・ルナアーム,0,1,10,0,13,99,0,130,168,2,-4,-6,0,4,運気,4,効果持続,2,護石収集,2,,,,,覇王の証,1,金火竜の重殻,5,雌火竜の秘棘,2,雌火竜素材(Ｇ級pts),8
GXＧ・ルナガード,0,2,10,0,13,99,0,78,102,2,-4,-5,0,4,運気,4,効果持続,2,護石収集,2,,,,,覇王の証,1,金火竜の重殻,5,雌火竜の秘棘,2,雌火竜素材(Ｇ級pts),8
怒天ノ篭手・真,0,1,10,0,13,99,0,130,168,2,1,3,-6,2,溜め短縮,5,回避術,3,無心,1,気配,-2,,,金獅子の怒髪天,2,黄金の煌毛,3,金獅子の尻尾,2,黒狼鳥の剛翼,3
心滅ノ篭手・真,0,2,10,0,13,99,0,78,102,2,1,3,-5,2,溜め短縮,5,潔癖,3,気配,2,無心,1,,,金獅子の怒髪天,2,黄金の煌毛,3,金獅子の尻尾,2,黒狼鳥の剛翼,3
グリードＺアーム,0,1,10,1,13,99,0,132,170,-2,-2,-5,-2,-2,匠,3,斬れ味,2,盾持,2,,,,,極悪な牙,2,歴戦の漆黒皮,5,恐暴竜の厚黒皮,2,古龍の浄濃血,1
グリードＺガード,0,2,10,2,13,99,0,79,103,-2,-2,-4,-2,-2,通常弾強化,2,射法,2,盾持,2,,,,,極悪な牙,2,歴戦の漆黒皮,5,恐暴竜の厚黒皮,2,古龍の浄濃血,1
グリードXRアーム,0,1,10,3,13,99,0,128,166,-2,-2,-5,-2,-2,匠,5,,,,,,,,,獰猛化恐暴竜厚鱗,1,血戦の漆黒皮,5,歴戦の漆黒皮,4,獰猛化素材(Ｇ級pts),8
グリードXRガード,0,2,10,3,13,99,0,76,100,-2,-2,-4,-2,-2,通常弾強化,5,,,,,,,,,獰猛化恐暴竜厚鱗,1,血戦の漆黒皮,5,歴戦の漆黒皮,4,獰猛化素材(Ｇ級pts),8
ブラキウムアーム,0,1,10,2,13,99,0,134,172,4,-2,0,-3,0,底力,4,闘魂,3,剛腕,2,乗り,-2,,,砕竜の撃滅拳,1,砕竜の重黒曜甲,3,砕竜の骨髄,1,アルティマ結晶,3
ブラキウムガード,0,2,10,2,13,99,0,80,104,5,-1,0,-2,0,底力,4,闘魂,3,剛腕,2,乗り,-2,,,砕竜の撃滅拳,1,砕竜の重黒曜甲,3,砕竜の骨髄,1,アルティマ結晶,3
暁丸【篭手】,1,1,10,1,11,99,0,120,158,-2,2,0,2,-3,回避距離,2,底力,2,斬術,2,,,,,老山龍の厚鱗,3,老山龍の巨爪,2,黒蝕竜の剛惨爪,2,古龍の浄血,2
曙丸【篭手】,1,2,10,1,11,99,0,72,96,-1,2,0,2,-2,溜め短縮,2,底力,2,裏稼業,2,,,,,老山龍の厚鱗,3,老山龍の巨爪,2,黒蝕竜の剛惨爪,2,古龍の浄血,2
凛【篭手】,2,1,10,1,11,99,0,120,158,-2,2,0,2,-3,回避距離,2,底力,2,斬術,2,,,,,老山龍の厚鱗,3,老山龍の巨爪,2,黒蝕竜の剛惨爪,2,古龍の浄血,2
艶【篭手】,2,2,10,1,11,99,0,72,96,-1,2,0,2,-2,溜め短縮,2,底力,2,裏稼業,2,,,,,老山龍の厚鱗,3,老山龍の巨爪,2,黒蝕竜の剛惨爪,2,古龍の浄血,2
GX暁丸【篭手】,1,1,10,0,11,99,0,122,160,-2,2,0,2,-3,納刀,2,斬術,2,逆上,1,,,,,★生産素材未入力,1,,,,,,
GX曙丸【篭手】,1,2,10,0,11,99,0,73,97,-1,2,0,2,-2,体術,2,裏稼業,2,逆上,1,,,,,★生産素材未入力,1,,,,,,
GX凛【篭手】,2,1,10,0,11,99,0,122,160,-2,2,0,2,-3,納刀,2,斬術,2,逆上,1,,,,,EX老山龍チケット,1,老山龍の厚鱗,4,老山龍の巨爪,2,老山龍素材(Ｇ級pts),8
GX艶【篭手】,2,2,10,0,11,99,0,73,97,-1,2,0,2,-2,体術,2,裏稼業,2,逆上,1,,,,,EX老山龍チケット,1,老山龍の厚鱗,4,老山龍の巨爪,2,老山龍素材(Ｇ級pts),8
暁丸戦流【篭手】,1,1,10,1,11,99,0,116,154,-2,2,0,2,-3,回避性能,4,斬れ味,3,底力,3,,,,,老山龍の厚鱗,4,老山龍の巨爪,2,獰猛な重尖爪,2,,
曙丸戦流【篭手】,1,2,10,1,11,99,0,69,93,-1,2,0,2,-2,体術,4,装填数,3,痛撃,3,,,,,老山龍の厚鱗,4,老山龍の巨爪,2,獰猛な重尖爪,2,,
凛戦流【篭手】,2,1,10,1,11,99,0,116,154,-2,2,0,2,-3,回避性能,4,斬れ味,3,底力,3,,,,,老山龍の厚鱗,4,老山龍の巨爪,2,獰猛な重尖爪,2,,
艶戦流【篭手】,2,2,10,1,11,99,0,69,93,-1,2,0,2,-2,体術,4,装填数,3,痛撃,3,,,,,老山龍の厚鱗,4,老山龍の巨爪,2,獰猛な重尖爪,2,,
アカムトＸサクンペ,0,1,10,0,13,99,0,134,172,4,0,-3,2,-5,聴覚保護,3,鈍器,3,炎熱適応,2,剣術,2,,,覇竜の剛裂爪,4,覇竜の厚鱗,4,覇竜の重棘,2,真紅蓮石,5
アカムトＸノキリペ,0,2,10,0,13,99,0,80,104,4,0,-3,2,-4,聴覚保護,3,精密射撃,3,炎熱適応,2,貫通弾強化,2,,,覇竜の剛裂爪,4,覇竜の厚鱗,4,覇竜の重棘,2,真紅蓮石,5
アカムトXRサクンペ,0,1,10,1,13,99,0,128,166,4,0,-3,2,-5,鈍器,5,聴覚保護,3,剣術,2,,,,,巨竜結晶,1,獰猛な獄炎鱗,2,覇竜の剛裂爪,5,獰猛化素材(Ｇ級pts),8
アカムトXRノキリペ,0,2,10,1,13,99,0,76,100,4,0,-3,2,-4,貫通弾強化,5,聴覚保護,3,装填数,2,,,,,巨竜結晶,1,獰猛な獄炎鱗,2,覇竜の剛裂爪,5,獰猛化素材(Ｇ級pts),8
ウカムルＸサクンペ,0,1,10,0,13,99,0,136,174,-4,0,-3,4,-2,攻撃,4,寒冷適応,3,斬れ味,3,回復量,2,,,崩竜の厚腹鱗,2,崩竜の剛穿爪,4,崩竜の重尾,1,白兎獣の剛凍爪,6
ウカムルＸノキリペ,0,2,10,0,13,99,0,81,105,-4,0,-3,4,-2,攻撃,4,寒冷適応,3,散弾強化,3,回復量,2,,,崩竜の厚腹鱗,2,崩竜の剛穿爪,4,崩竜の重尾,1,白兎獣の剛凍爪,6
荒天・真【袂】,0,1,10,1,13,99,0,132,170,-3,4,0,0,-5,回避性能,3,本気,3,会心強化,2,,,,,嵐龍の剛爪,4,嵐龍の飛膜,6,嵐気胞塊,3,泡立つ濃滑液,2
蒼天・真【袂】,0,2,10,1,13,99,0,79,103,-3,5,0,0,-5,回避性能,3,本気,3,会心強化,2,,,,,嵐龍の剛爪,4,嵐龍の飛膜,6,嵐気胞塊,3,泡立つ濃滑液,2
荒天戦流【袂】,0,1,10,1,13,99,0,128,166,-3,4,0,0,-5,回避性能,5,本気,5,,,,,,,嵐龍の剛爪,5,獰猛な特大水袋,2,古龍の浄濃血,1,獰猛化素材(Ｇ級pts),8
